genero,rangoedad,estado,Actividad,condicion,grupoetnico,tipoevento,Ubicación,municipio,departamento,sitio,latitudcabecera,longitudcabecera,tipoarea,ano,mes,codigodanemunicipio,codigodanedepartamento
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.92916666666667, -76.3561111111111)",SAN JOSE DEL PALMAR,CHOCO,LA GUAYACANA,4.92916666666667,-76.3561111111111,Rural,2016,7,27660,27
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.08083333333333, -76.4597222222222)",TURBO,ANTIOQUIA,Sin informacion,8.08083333333333,-76.4597222222222,Rural,2016,7,5837,5
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Sin informacion,"(1.49494421255, -75.4630895064)",MONTANITA,CAQUETA,Buenos Aires,1.49494421255,-75.4630895064,Rural,2008,2,18410,18
Hombre,Mayor de 18 anos,Herido,Manipulacion,Civil,no,En cerca a edificio residencial,"(3.72667601111, -75.4846364338)",CHAPARRAL,TOLIMA,VEREDA GUADALA,3.72667601111,-75.4846364338,Rural,2016,8,73168,73
Mujer,Mayor de 18 anos,Herido,Manipulacion,Civil,no,En cerca a edificio residencial,"(3.72667601111, -75.4846364338)",CHAPARRAL,TOLIMA,VEREDA GUADALA,3.72667601111,-75.4846364338,Rural,2016,8,73168,73
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,no,En cerca a edificio residencial,"(3.72667601111, -75.4846364338)",CHAPARRAL,TOLIMA,VEREDA GUADALA,3.72667601111,-75.4846364338,Rural,2016,8,73168,73
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(0.51670890345, -76.5013700167)",PUERTO ASIS,PUTUMAYO,VEREDA LA FRONTERA,0.51670890345,-76.5013700167,Rural,2016,8,86568,86
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(0.51670890345, -76.5013700167)",PUERTO ASIS,PUTUMAYO,VEREDA LA FRONTERA,0.51670890345,-76.5013700167,Rural,2016,8,86568,86
Hombre,Mayor de 18 anos,Herido,Otra,Civil,no,Campo,"(0.51670890345, -76.5013700167)",PUERTO ASIS,PUTUMAYO,VEREDA LA FRONTERA,0.51670890345,-76.5013700167,Rural,2016,8,86568,86
Hombre,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Afrodescendiente,Caminos,"(7.09173326096, -77.7565037587)",JURADO,CHOCO,CABECERA MUNICIPAL SECTOR LA PLAYA,7.09173326096,-77.7565037587,Rural,2013,6,27372,27
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.2925, -75.2252777777778)",TARAZA,ANTIOQUIA,VEREDA TAHAMI,7.2925,-75.2252777777778,Rural,2016,7,5790,5
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(2.45057270515, -76.8052045915)",EL TAMBO,CAUCA,VEREDA SAN JOAQUIN,2.45057270515,-76.8052045915,Rural,2014,9,19256,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.2925, -75.2252777777778)",TARAZA,ANTIOQUIA,VEREDA TAHAMI,7.2925,-75.2252777777778,Rural,2016,7,5790,5
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Oleoductos,"(8.61305555555556, -73.1836111111111)",TEORAMA,NORTE DE SANTANDER,VEREDA LA CECILIA,8.61305555555556,-73.1836111111111,Rural,2016,7,54800,54
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Oleoductos,"(8.61305555555556, -73.1836111111111)",TEORAMA,NORTE DE SANTANDER,VEREDA LA CECILIA,8.61305555555556,-73.1836111111111,Rural,2016,7,54800,54
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(2.45093333333333, -75.3378583333333)",ALGECIRAS,HUILA,VEREDA QUEBRADON,2.45093333333333,-75.3378583333333,Rural,2016,9,41020,41
Hombre,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Campo,"(2.45093333333333, -75.3378583333333)",ALGECIRAS,HUILA,VEREDA QUEBRADON,2.45093333333333,-75.3378583333333,Rural,2016,9,41020,41
Mujer,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Afrodescendiente,Caminos,"(4.96934977553, -77.3691264748)",BAJO BAUDO,CHOCO,Rio Evari corregimiento de Virudo,4.96934977553,-77.3691264748,Rural,2016,11,27077,27
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,Afrodescendiente,Caminos,"(4.96934977553, -77.3691264748)",BAJO BAUDO,CHOCO,Rio Evari corregimiento de Virudo,4.96934977553,-77.3691264748,Rural,2016,11,27077,27
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(9.548344, -75.31689)",CHALAN,SUCRE,VEREDA EL PARAISO,9.548344,-75.31689,Rural,2016,10,70230,70
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(6.958339, -71.878277)",SARAVENA,ARAUCA,VEREDA LAS DELICIAS,6.958339,-71.878277,Rural,2016,11,81736,81
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Indigena,Caminos,"(7.6188669813, -76.587488063)",CHIGORODO,ANTIOQUIA,VEREDA REMIGIO,7.6188669813,-76.587488063,Rural,2016,9,5172,5
Hombre,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Campo,"(7.15490137192, -75.2620699421)",ANORI,ANTIOQUIA,VEREDA  LA TRINIDAD,7.15490137192,-75.2620699421,Rural,2016,12,5040,5
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,no,Sin informacion,"(2.648539, -75.635806)",IQUIRA,HUILA,VEREDA  QUEBRADON,2.648539,-75.635806,Rural,2016,12,41357,41
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,no,Sin informacion,"(2.648539, -75.635806)",IQUIRA,HUILA,VEREDA  QUEBRADON,2.648539,-75.635806,Rural,2016,12,41357,41
Hombre,Menor de 18 anos,Herido,Transito por trocha atajo,Civil,no,Sin informacion,"(4.176318, -74.532447)",ICONONZO,TOLIMA,Sin informacion,4.176318,-74.532447,Rural,2008,6,73352,73
Mujer,Menor de 18 anos,Herido,Manipulacion,Civil,no,Fincas,"(2.120008, -74.768227)",SAN VICENTE DEL CAGUAN,CAQUETA,VEREDA AGUAS CLARAS,2.120008,-74.768227,Rural,2017,1,18753,18
Mujer,Mayor de 18 anos,Herido,Manipulacion,Civil,no,Fincas,"(2.120008, -74.768227)",SAN VICENTE DEL CAGUAN,CAQUETA,VEREDA AGUAS CLARAS,2.120008,-74.768227,Rural,2017,1,18753,18
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Indigena,Campo,"(1.336939, -71.951518)",MIRAFLORES,GUAVIARE,VEREDA PUERTO COLOMBIA,1.336939,-71.951518,Rural,2016,12,95200,95
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(7.883545, -75.670508)",PUERTO LIBERTADOR,CORDOBA,VEREDA ALTO MIRA,7.883545,-75.670508,Rural,2016,12,23580,23
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(2.66444444444444, -73.07)",PUERTO RICO,META,LA ESPERANZA,2.66444444444444,-73.07,Rural,2017,2,50590,50
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.40055555555556, -75.2925)",VALDIVIA,ANTIOQUIA,LA COPOSA,7.40055555555556,-75.2925,Rural,2017,2,5854,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(7.40055555555556, -75.2925)",VALDIVIA,ANTIOQUIA,LA COPOSA,7.40055555555556,-75.2925,Rural,2017,2,5854,5
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Campo,"(0.381163, -76.130173)",PUERTO ASIS,PUTUMAYO,VEREDA PINUNA BLANCO LA CHIPA,0.381163,-76.130173,Rural,2012,10,86568,86
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(8.475334, -73.336059)",CONVENCION,NORTE DE SANTANDER,VEREDA AGUA LIMPIA,8.475334,-73.336059,Rural,2017,3,54206,54
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(8.475334, -73.336059)",CONVENCION,NORTE DE SANTANDER,VEREDA AGUA LIMPIA,8.475334,-73.336059,Rural,2017,3,54206,54
Hombre,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Indigena,Campo,"(1.327837, -78.561812)",TUMACO,NARINO,VEREDA ADUANA,1.327837,-78.561812,Rural,2017,2,52835,52
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Caminos,"(7.437292, -77.111288)",RIOSUCIO,CHOCO,VEREDA PICHINDE,7.437292,-77.111288,Rural,2017,3,27615,27
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,Afrodescendiente,Caminos,"(1.672216, -78.138537)",BARBACOAS,NARINO,VEREDA CHALALBI,1.672216,-78.138537,Rural,2017,3,52079,52
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Viviendas abandonadas,"(6.40629285367, -75.1996896846)",CONCEPCION,ANTIOQUIA,VEREDA LA CLARA,6.40629285367,-75.1996896846,Rural,2017,4,5206,5
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Viviendas abandonadas,"(6.40629285367, -75.1996896846)",CONCEPCION,ANTIOQUIA,VEREDA LA CLARA,6.40629285367,-75.1996896846,Rural,2017,4,5206,5
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(7.963275, -74.051674)",SANTA ROSA DEL SUR,BOLIVAR,VEREDA LA VEGA,7.963275,-74.051674,Rural,2017,4,13688,13
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,no,Caminos,"(2.039527, -77.217142)",BALBOA,CAUCA,VEREDA LA PRIMAVERA,2.039527,-77.217142,Rural,2017,4,19075,19
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(7.963275, -74.051674)",SANTA ROSA DEL SUR,BOLIVAR,Corregimiento  de  San Juan  de Rio  Grande,7.963275,-74.051674,Rural,2017,5,13688,13
Hombre,Menor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Sin informacion,"(7.582546, -75.400212)",TARAZA,ANTIOQUIA,Vereda Tesorito,7.582546,-75.400212,Rural,2014,8,5790,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.48472222222222, -72.2930555555556)",MIRAFLORES,GUAVIARE,PUERTO CORDOBA,1.48472222222222,-72.2930555555556,Rural,2017,6,95200,95
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Caminos,"(1.64746, -77.579056)",CUMBITARA,NARINO,VEREDA LA ESPERANZA,1.64746,-77.579056,Rural,2016,11,52233,52
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(1.64746, -77.579056)",CUMBITARA,NARINO,VEREDA LA ESPERANZA,1.64746,-77.579056,Rural,2016,11,52233,52
Hombre,Menor de 18 anos,Herido,Jugando,Civil,no,Campo,"(7.40620821575, -75.2598583404)",TARAZA,ANTIOQUIA,VEREDA EL TESORITO,7.40620821575,-75.2598583404,Rural,2017,6,5790,5
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Campo,"(3.125088, -73.752373)",VISTAHERMOSA,META,VEREDA LA ARGENTINA,3.125088,-73.752373,Rural,2016,9,50711,50
Hombre,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Campo,"(1.958453, -72.654146)",CALAMAR,GUAVIARE,VEREDA PUERTO NUEVO,1.958453,-72.654146,Rural,2016,11,95015,95
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(1.337083, -77.59313)",SAMANIEGO,NARINO,VEREDA EL PALACIO,1.337083,-77.59313,Rural,2017,7,52678,52
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(1.336939, -71.951518)",MIRAFLORES,GUAVIARE,VEREDA LA YE,1.336939,-71.951518,Rural,2017,6,95200,95
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,no,En cerca a edificio residencial,"(8.526933, -74.038285)",NOROSI,BOLIVAR,VEREDA BUENA SENA,8.526933,-74.038285,Rural,2016,6,13490,13
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(7.46365093191, -76.5941059309)",MUTATA,ANTIOQUIA,VEREDA LA FORTUNA,7.46365093191,-76.5941059309,Rural,2012,11,5480,5
Hombre,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,Indigena,Caminos,"(7.437292, -77.111288)",RIOSUCIO,CHOCO,CORREGIMIENTO JIUNDO COMUNIDAD JIUUN DUUR,7.437292,-77.111288,Rural,2017,7,27615,27
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(7.963275, -74.051674)",SANTA ROSA DEL SUR,BOLIVAR,VEREDA PALMA CHICA,7.963275,-74.051674,Rural,2013,8,13688,13
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,Indigena,Sin informacion,"(1.22182, -77.677265)",SANTA CRUZ,NARINO,VEREDA CUNDES,1.22182,-77.677265,Rural,2017,7,52699,52
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,Indigena,Campo,"(7.437292, -77.111288)",RIOSUCIO,CHOCO,VEREDA COMUNIDAD INDIGENA QUIPARADO,7.437292,-77.111288,Rural,2017,7,27615,27
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(7.17163, -75.764403)",ITUANGO,ANTIOQUIA,VEREDA BUENOS AIRES,7.17163,-75.764403,Rural,2017,7,5361,5
Hombre,Mayor de 18 anos,Herido,Transito por trocha atajo,Civil,no,Sin informacion,"(4.176318, -74.532447)",ICONONZO,TOLIMA,Sin informacion,4.176318,-74.532447,Rural,2008,6,73352,73
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Campamentos ilegales,"(4.98583333333333, -76.4191666666667)",NOVITA,CHOCO,JUNTAS DE TAMANA,4.98583333333333,-76.4191666666667,Rural,2017,8,27491,27
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.98111111111111, -76.4169444444444)",NOVITA,CHOCO,JUNTAS DE TAMANA,4.98111111111111,-76.4169444444444,Rural,2017,8,27491,27
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(4.98111111111111, -76.4169444444444)",NOVITA,CHOCO,JUNTAS DE TAMANA,4.98111111111111,-76.4169444444444,Rural,2017,8,27491,27
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Fincas,"(8.526933, -74.038285)",NOROSI,BOLIVAR,VEREDA MIRABRISAS,8.526933,-74.038285,Rural,2017,9,13490,13
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(8.526933, -74.038285)",NOROSI,BOLIVAR,VEREDA MIRABRISAS,8.526933,-74.038285,Rural,2017,9,13490,13
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(8.526933, -74.038285)",NOROSI,BOLIVAR,VEREDA MIRABRISAS,8.526933,-74.038285,Rural,2017,9,13490,13
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(7.582546, -75.400212)",TARAZA,ANTIOQUIA,VEREDA EMBARETADO,7.582546,-75.400212,Rural,2017,9,5790,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.68166666666667, -71.3619444444444)",ARAUQUITA,ARAUCA,VEREDA ARAGUANEY,6.68166666666667,-71.3619444444444,Rural,2017,9,81065,81
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Fincas,"(8.475334, -73.336059)",CONVENCION,NORTE DE SANTANDER,VEREDA GUASILES SUR,8.475334,-73.336059,Rural,2017,9,54206,54
Hombre,Menor de 18 anos,Muerto,Manipulacion,Civil,no,Campo,"(1.22182, -77.677265)",SANTA CRUZ,NARINO,Sin informacion,1.22182,-77.677265,Rural,2017,9,52699,52
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(1.79338584254, -78.7639364297)",TUMACO,NARINO,VEREDA BRISAS DEL MATAJE,1.79338584254,-78.7639364297,Rural,2017,9,52835,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Campamentos ilegales,"(2.22527777777778, -72.0766666666667)",EL RETORNO,GUAVIARE,VEREDA LA LINDOSA,2.22527777777778,-72.0766666666667,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Campamentos ilegales,"(2.22527777777778, -72.0766666666667)",EL RETORNO,GUAVIARE,VEREDA LA LINDOSA,2.22527777777778,-72.0766666666667,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Campamentos ilegales,"(2.22527777777778, -72.0766666666667)",EL RETORNO,GUAVIARE,VEREDA LA LINDOSA,2.22527777777778,-72.0766666666667,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Campamentos ilegales,"(2.22527777777778, -72.0766666666667)",EL RETORNO,GUAVIARE,VEREDA LA LINDOSA,2.22527777777778,-72.0766666666667,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Campo,"(7.073333, -75.147222)",ANORI,ANTIOQUIA,Sin informacion,7.073333,-75.147222,Rural,2017,1,5040,5
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(8.321825, -73.145699)",HACARI,NORTE DE SANTANDER,VEREDA LA ESPERANZA,8.321825,-73.145699,Rural,2017,10,54344,54
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Fincas,"(8.321825, -73.145699)",HACARI,NORTE DE SANTANDER,VEREDA MESITAS,8.321825,-73.145699,Rural,2017,10,54344,54
Hombre,Mayor de 18 anos,Muerto,"Pasando, estando cerca",Civil,no,Sin informacion,"(8.321825, -73.145699)",HACARI,NORTE DE SANTANDER,VEREDA LA ESPERANZA,8.321825,-73.145699,Rural,2017,10,54344,54
Mujer,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(8.321825, -73.145699)",HACARI,NORTE DE SANTANDER,VEREDA LA ESPERANZA,8.321825,-73.145699,Rural,2017,10,54344,54
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(2.618, -74.888)",SAN VICENTE DEL CAGUAN,CAQUETA,VEREDA LA UNION,2.618,-74.888,Rural,2011,8,18753,18
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(8.02946199345, -77.0995298944)",UNGUIA,CHOCO,VEREDA QUEBRADA ARENAL,8.02946199345,-77.0995298944,Rural,2017,11,27800,27
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Caminos,"(2.12794539002, -74.7847134047)",SAN VICENTE DEL CAGUAN,CAQUETA,VEREDA LA ESPERANZA,2.12794539002,-74.7847134047,Rural,2017,11,18753,18
Hombre,Mayor de 18 anos,Herido,Sin Informacion,Civil,no,Sin informacion,"(3.723381, -75.485633)",CHAPARRAL,TOLIMA,Sin informacion,3.723381,-75.485633,Rural,2012,9,73168,73
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.335, -78.5791666666667)",TUMACO,NARINO,VEREDA EL VALLENATO,1.335,-78.5791666666667,Rural,2017,12,52835,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.335, -78.5791666666667)",TUMACO,NARINO,VEREDA EL VALLENATO,1.335,-78.5791666666667,Rural,2017,12,52835,52
Hombre,Mayor de 18 anos,Herido,Agricultura,Civil,no,Fincas,"(7.06368256288, -76.2911177077)",DABEIBA,ANTIOQUIA,VEREDA EL TORO,7.06368256288,-76.2911177077,Rural,2017,12,5234,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.04722222222222, -76.2752777777778)",TORIBIO,CAUCA,VEREDA LOS CHORROS,3.04722222222222,-76.2752777777778,Rural,2017,12,19821,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(3.04722222222222, -76.2752777777778)",TORIBIO,CAUCA,VEREDA LOS CHORROS,3.04722222222222,-76.2752777777778,Rural,2017,12,19821,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,En cerca instalacion militar,"(8.99083333333333, -72.8983333333333)",TIBU,NORTE DE SANTANDER,LA GABARRA,8.99083333333333,-72.8983333333333,Rural,2018,1,54810,54
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,vereda Mesas de la Lindosa,2.330752,-72.62777,Rural,2017,11,95025,95
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(1.793385843, -78.76393643)",TUMACO,NARINO,vereda Chimbusa,1.793385843,-78.76393643,Rural,2017,12,52835,52
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Caminos,"(1.793385843, -78.76393643)",TUMACO,NARINO,vereda Chimbusa,1.793385843,-78.76393643,Rural,2017,12,52835,52
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Sin informacion,"(7.963275, -74.051674)",SANTA ROSA DEL SUR,BOLIVAR,Sin informacion,7.963275,-74.051674,Rural,1992,3,13688,13
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(4.239385, -75.240629)",ROVIRA,TOLIMA,finca la Argentina,4.239385,-75.240629,Rural,2010,2,73624,73
Mujer,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,Indigena,Sin informacion,"(2.255802, -77.248947)",ARGELIA,CAUCA,vereda Platino Cauca,2.255802,-77.248947,Rural,1998,1,19050,19
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.48638888888889, -78.0777777777778)",BARBACOAS,NARINO,VEREDA BUENAVISTA,1.48638888888889,-78.0777777777778,Rural,2018,2,52079,52
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(1.48638888888889, -78.0777777777778)",BARBACOAS,NARINO,VEREDA BUENAVISTA,1.48638888888889,-78.0777777777778,Rural,2018,2,52079,52
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2017,10,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,Erradicacion de cultivos ilicitos,Civil,no,Sin informacion,"(2.330752, -72.62777)",EL RETORNO,GUAVIARE,Sin informacion,2.330752,-72.62777,Rural,2018,2,95025,95
Hombre,Mayor de 18 anos,Herido,"Caza, pesca",Civil,no,Sin informacion,"(6.461209, -71.730855)",TAME,ARAUCA,vereda Macaguancito,6.461209,-71.730855,Rural,2018,2,81794,81
Hombre,Menor de 18 anos,Herido,Manipulacion,Civil,Indigena,Sin informacion,"(7.437292, -77.111288)",RIOSUCIO,CHOCO,vereda resguardo Jagual,7.437292,-77.111288,Rural,2018,2,27615,27
Hombre,Mayor de 18 anos,Herido,"Recogiendo comida, agua o  madera",Civil,no,Campo,"(8.181547, -76.052223)",TIERRALTA,CORDOBA,vereda Bocas de Cruz grande,8.181547,-76.052223,Rural,2018,2,23807,23
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(7.171637, -75.764403)",ITUANGO,ANTIOQUIA,vereda La Rica,7.171637,-75.764403,Rural,2018,2,5361,5
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.77722222222222, -71.7475)",FORTUL,ARAUCA,VEREDA AGUAVIVA,6.77722222222222,-71.7475,Rural,2018,3,81300,81
Hombre,Mayor de 18 anos,Herido,Fuerza publica,Fuerza publica,no,Sin informacion,"(6.615, -71.5727777777778)",TAME,ARAUCA,VEREDA FLORIDA ALTA,6.615,-71.5727777777778,Rural,2018,3,81794,81
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Quebradas,"(6.7944, -71.7715527777778)",FORTUL,ARAUCA,VEREDA LA ESPERANZA,6.7944,-71.7715527777778,Rural,2018,3,81300,81
Hombre,Mayor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Quebradas,"(6.7944, -71.7715527777778)",FORTUL,ARAUCA,VEREDA LA ESPERANZA,6.7944,-71.7715527777778,Rural,2018,3,81300,81
Hombre,Menor de 18 anos,Herido,"Pasando, estando cerca",Civil,no,Campo,"(7.02444444444444, -71.4293527777778)",ARAUQUITA,ARAUCA,VEREDA EL OASIS,7.02444444444444,-71.4293527777778,Rural,2018,3,81065,81
Hombre,Mayor de 18 anos,Muerto,Fuerza publica,Fuerza publica,no,Sin informacion,"(8.41305555555556, -73.0005555555556)",HACARI,NORTE DE SANTANDER,ZONA RESERVA,8.41305555555556,-73.0005555555556,Rural,2018,2,54344,54
